Name,CAS,Phase,A,err_A,B,err_B,C,err_C,Tchar,err_Tchar,thetachar,err_thetachar,DeltaCp,err_DeltaCp,DeltaHchar,err_DeltaHchar,DeltaSchar,err_DeltaSchar,DeltaHref,err_DeltaHref,DeltaSref,err_DeltaSref,Tref,phi0,N,R²,χ²,χ̄²,Source,flag,Cat_1,Cat_2,Cat_3
2-Octanone,111-13-7,Rxi5SilMS,-66.351,1.1459,8090.4,65.89,8.5123,0.16379,128.51,0.044792,34.537,0.024754,70.776,1.3619,-38839.0,29.154,-56.551,0.070138,-41565.0,60.546,-63.685,0.15491,90.0,0.002,15.0,0.99999,0.00013488,1.124e-5,Brehmer2022,String[],alkanones,ketone,
Octan-2-ol,123-96-6,Rxi5SilMS,-69.295,1.7657,8346.2,101.88,8.9051,0.25225,130.14,0.060852,34.207,0.03761,74.041,2.0973,-39534.0,45.075,-57.883,0.10879,-42506.0,96.169,-65.646,0.24627,90.0,0.002,13.0,0.99999,0.00019299,1.9299e-5,Brehmer2022,String[],alcohol,,
Benzyl alcohol,100-51-6,Rxi5SilMS,-70.533,0.75156,8393.8,44.266,9.136,0.10701,139.58,0.028346,36.847,0.022467,75.961,0.88976,-38438.0,24.024,-52.987,0.057144,-42204.0,50.503,-62.708,0.12777,90.0,0.002,10.0,1.0,2.0862e-5,2.9803e-6,Brehmer2022,String[],allergenic fragrances,alcohol,
4-Fluoroaniline,371-40-4,Rxi5SilMS,-68.39,1.3947,8134.8,80.981,8.8551,0.19905,133.03,0.049063,36.355,0.035062,73.625,1.655,-37731.0,37.513,-52.748,0.090289,-40899.0,80.974,-60.993,0.20681,90.0,0.002,14.0,0.99999,0.00013495,1.2268e-5,Brehmer2022,String[],aromatic,,
Phenyl acetate,122-79-2,Rxi5SilMS,-67.752,1.2889,8382.6,76.501,8.6952,0.1833,143.16,0.044348,36.39,0.040129,72.296,1.524,-39599.0,44.475,-54.974,0.10538,-43442.0,92.769,-64.85,0.23381,90.0,0.002,13.0,1.0,9.8644e-5,9.8644e-6,Brehmer2022,String[],ester,,
1-Phenyl ethanol,98-85-1,Rxi5SilMS,-70.462,1.2947,8506.3,77.129,9.1023,0.18403,144.72,0.052394,37.13,0.045259,75.681,1.5301,-39101.0,48.659,-53.428,0.11466,-43242.0,97.316,-64.049,0.24408,90.0,0.002,13.0,0.99999,0.00013781,1.3781e-5,Brehmer2022,String[],alcohol,,
"2,6-Dimethylphenol",576-26-1,Rxi5SilMS,-66.392,1.2063,8453.1,73.077,8.4886,0.17095,153.47,0.032307,37.67,0.034846,70.579,1.4214,-40172.0,37.655,-54.018,0.087395,-44652.0,97.931,-65.388,0.24529,90.0,0.002,12.0,1.0,4.333e-5,4.8145e-6,Brehmer2022,String[],aromatic,Grob,
2-Chlorophenol,95-57-8,Rxi5SilMS,-62.852,0.94778,7670.3,55.011,8.1228,0.13527,132.88,0.039747,37.706,0.024852,67.537,1.1247,-36353.0,24.995,-49.388,0.05966,-39248.0,54.733,-56.925,0.13955,90.0,0.002,15.0,1.0,9.1774e-5,7.6478e-6,Brehmer2022,String[],aromatic,,
2-Methylphenol,95-48-7,Rxi5SilMS,-78.745,2.1244,9022.5,125.33,10.252,0.30237,140.75,0.070657,35.846,0.047062,85.24,2.514,-39736.0,53.904,-55.86,0.1271,-44062.0,139.23,-67.01,0.35355,90.0,0.002,14.0,0.99999,0.00028046,2.5496e-5,Brehmer2022,String[],aromatic,,
Cyclohexanol,108-93-0,Rxi5SilMS,-70.512,3.9457,7794.1,218.36,9.2481,0.56773,110.47,0.16754,34.656,0.12105,76.893,4.7203,-35306.0,127.12,-51.891,0.32398,-36880.0,162.64,-56.106,0.41924,90.0,0.002,13.0,0.99992,0.0013317,0.00013317,Brehmer2022,String[],alcohol,,
Bromobenzene,108-86-1,Rxi5SilMS,-53.23,0.68628,6858.3,38.94,6.8084,0.098318,122.29,0.029465,37.534,0.018382,56.608,0.81746,-34638.0,17.732,-47.451,0.043393,-36466.0,32.109,-52.272,0.082483,90.0,0.002,15.0,1.0,4.8483e-5,4.0402e-6,Brehmer2022,String[],aromatic,,
n-Heptanal,111-71-7,Rxi5SilMS,-63.105,8.5097,7498.1,471.41,8.138,1.224,111.5,0.26046,33.873,0.17527,67.663,10.177,-36317.0,194.24,-54.271,0.4927,-37771.0,296.02,-58.162,0.7702,90.0,0.002,13.0,0.99978,0.0033562,0.00033562,Brehmer2022,String[],aldehyde,,
Benzaldehyde,100-52-7,Rxi5SilMS,-51.427,3.2218,6949.7,184.72,6.491,0.46075,127.22,0.10195,36.841,0.078163,53.969,3.8309,-36176.0,78.932,-50.212,0.19308,-38184.0,163.67,-55.477,0.42165,90.0,0.002,13.0,0.99997,0.00047424,4.7424e-5,Brehmer2022,String[],allergenic fragrances,aldehyde,
Acetophenone,98-86-2,Rxi5SilMS,-62.506,1.7475,8022.0,104.59,7.9866,0.24819,147.12,0.067758,37.858,0.060199,66.405,2.0635,-38791.0,62.938,-52.155,0.14752,-42584.0,134.11,-61.855,0.33624,90.0,0.002,15.0,0.99999,0.00030948,2.579e-5,Brehmer2022,String[],phenones,aromatic,
Methyl benzoate,93-58-3,Rxi5SilMS,-63.179,0.89449,8224.7,54.016,8.0385,0.12684,151.67,0.030337,37.522,0.02833,66.836,1.0546,-39991.0,30.729,-53.991,0.07139,-44113.0,72.124,-64.474,0.18041,90.0,0.002,13.0,1.0,4.483e-5,4.483e-6,Brehmer2022,String[],ester,,
Styrene,100-42-5,Rxi5SilMS,-53.694,1.4624,6801.7,81.161,6.863,0.21031,111.89,0.059013,35.645,0.044614,57.062,1.7486,-34582.0,44.562,-49.668,0.11325,-35831.0,59.443,-53.008,0.15368,90.0,0.002,15.0,0.99999,0.00022184,1.8486e-5,Brehmer2022,String[],aromatic,,
3-Methylphenol,108-39-4,Rxi5SilMS,-81.829,0.78101,9319.8,46.392,10.661,0.11103,144.18,0.018459,35.757,0.015904,88.638,0.92318,-40498.0,18.365,-56.896,0.043374,-45300.0,53.417,-69.222,0.13569,90.0,0.002,12.0,1.0,1.4039e-5,1.5599e-6,Brehmer2022,String[],aromatic,,
Octan-1-ol,111-87-5,Rxi5SilMS,-76.932,1.9393,9091.2,115.15,9.9346,0.27579,143.06,0.055401,34.952,0.062727,82.601,2.2931,-41209.0,74.764,-58.864,0.17817,-45592.0,143.23,-70.129,0.36049,90.0,0.002,12.0,0.99999,0.00014821,1.6467e-5,Brehmer2022,String[],Grob,alcohol,alcohols
"1,3-Dichlorobenzene",541-73-1,Rxi5SilMS,-54.365,0.86138,7260.2,50.485,6.897,0.12275,137.16,0.029605,38.002,0.028775,57.345,1.0206,-36835.0,28.394,-49.628,0.068284,-39540.0,56.073,-56.63,0.14235,90.0,0.002,12.0,1.0,3.783e-5,4.2033e-6,Brehmer2022,String[],aromatic,,
Cyclohexanone,108-94-1,Rxi5SilMS,-57.491,1.5136,6973.0,84.128,7.4304,0.2176,112.83,0.05603,36.292,0.040334,61.78,1.8092,-34131.0,39.204,-48.281,0.099107,-35541.0,57.65,-52.048,0.14933,90.0,0.002,14.0,0.99999,0.00016128,1.4662e-5,Brehmer2022,String[],ketone,,
4-Methylphenol,106-44-5,Rxi5SilMS,-80.06,1.3744,9214.0,81.622,10.409,0.19539,144.12,0.038479,35.749,0.02651,86.547,1.6246,-40496.0,30.944,-56.904,0.072521,-45180.0,93.538,-68.927,0.23749,90.0,0.002,13.0,1.0,6.9215e-5,6.9215e-6,Brehmer2022,String[],aromatic,,
"1,2-Dichlorobenzene",95-50-1,Rxi5SilMS,-59.214,1.0636,7612.5,63.106,7.5861,0.15127,143.09,0.043452,38.892,0.035296,63.075,1.2577,-37039.0,34.493,-48.841,0.081291,-40388.0,75.486,-57.447,0.19032,90.0,0.002,15.0,1.0,0.00011477,9.5638e-6,Brehmer2022,String[],aromatic,,
Linalool,78-70-6,Rxi5SilMS,-68.609,0.98172,8709.3,59.028,8.7381,0.13931,149.65,0.03046,35.646,0.026804,72.652,1.1583,-41696.0,31.924,-58.474,0.074496,-46030.0,76.316,-69.523,0.19152,90.0,0.002,11.0,1.0,3.9928e-5,4.991e-6,Brehmer2022,String[],allergenic fragrances,terpene,
Aniline,62-53-3,Rxi5SilMS,-61.671,1.064,7594.9,61.263,7.9404,0.15205,129.14,0.044201,36.776,0.026049,66.02,1.2642,-36589.0,27.135,-50.807,0.065192,-39173.0,56.923,-57.564,0.14558,90.0,0.002,15.0,0.99999,0.00011623,9.6862e-6,Brehmer2022,String[],anilines,aromatic,
n-Butylbenzene,104-51-8,Rxi5SilMS,-62.04,0.86461,8000.4,51.488,7.9073,0.12289,144.69,0.037252,37.176,0.0284,65.745,1.0218,-39048.0,30.632,-53.306,0.071875,-42644.0,64.044,-62.53,0.16077,90.0,0.002,12.0,1.0,5.169e-5,5.7434e-6,Brehmer2022,String[],aromatic,,
Heptan-2-one,110-43-0,Rxi5SilMS,-59.87,2.3152,7274.3,127.39,7.6756,0.33342,108.15,0.078134,33.442,0.059426,63.818,2.7722,-36148.0,65.92,-54.656,0.16958,-37306.0,83.966,-57.769,0.21845,90.0,0.002,14.0,0.99998,0.00037879,3.4436e-5,Brehmer2022,String[],alkanones,ketone,
Nonan-2-one,821-55-6,Rxi5SilMS,-74.523,1.4458,9009.4,86.508,9.5884,0.20531,147.41,0.045749,35.538,0.036074,79.722,1.7071,-41380.0,42.959,-58.249,0.10045,-45957.0,107.37,-69.95,0.27042,90.0,0.002,14.0,0.99999,0.00012927,1.1751e-5,Brehmer2022,String[],alkanones,ketone,
Nitrobenzene,98-95-3,Rxi5SilMS,-59.081,0.92074,7851.7,55.755,7.5104,0.13052,152.56,0.037018,38.937,0.037318,62.445,1.0852,-38699.0,37.695,-50.759,0.087481,-42606.0,77.89,-60.685,0.19371,90.0,0.002,13.0,1.0,6.5613e-5,6.5613e-6,Brehmer2022,String[],aromatic,,
n-Nonanal,124-19-6,Rxi5SilMS,-71.171,1.0449,8871.2,62.927,9.1013,0.14824,150.25,0.027665,35.726,0.031514,75.672,1.2325,-41720.0,37.203,-58.391,0.087157,-46279.0,83.218,-70.006,0.20851,90.0,0.002,13.0,1.0,4.4095e-5,4.4095e-6,Brehmer2022,String[],aldehyde,Grob,
1-Phenyl-2-propanol,698-87-3,Rxi5SilMS,-66.334,1.3889,8542.8,85.209,8.4691,0.19646,159.12,0.043991,38.277,0.053598,70.416,1.6334,-40590.0,57.435,-53.754,0.13183,-45457.0,126.92,-66.023,0.31396,90.0,0.002,14.0,0.99999,0.00011836,1.076e-5,Brehmer2022,String[],aromatic,,
Hexan-1-ol,111-27-3,Rxi5SilMS,-68.46,1.9161,7676.8,104.33,8.9169,0.27648,102.92,0.06883,32.713,0.063066,74.139,2.2988,-35947.0,70.539,-55.44,0.1851,-36905.0,77.581,-58.032,0.20343,90.0,0.002,15.0,0.99998,0.0003843,3.2025e-5,Brehmer2022,String[],alcohols,alcohol,
Chlorobenzene,108-90-7,Rxi5SilMS,-55.197,1.3856,6641.0,75.294,7.1435,0.19996,102.66,0.043672,35.699,0.040616,59.395,1.6626,-32895.0,38.199,-47.385,0.1001,-33647.0,44.146,-49.421,0.11601,90.0,0.002,13.0,0.99999,8.9215e-5,8.9215e-6,Brehmer2022,String[],aromatic,,
2-Nitrophenol,88-75-5,Rxi5SilMS,-54.35,1.7836,7775.9,109.48,6.7882,0.25226,159.44,0.058431,38.669,0.06858,56.44,2.0974,-40237.0,72.186,-52.87,0.16544,-44157.0,162.81,-62.746,0.40288,90.0,0.002,13.0,0.99999,0.00016288,1.6288e-5,Brehmer2022,String[],aromatic,,
"3,5-Dimethylphenol",108-68-9,Rxi5SilMS,-78.428,1.3496,9531.5,83.084,10.095,0.19077,161.42,0.024345,36.71,0.038657,83.937,1.5862,-42773.0,45.295,-58.281,0.10379,-48767.0,122.1,-73.351,0.30322,90.0,0.002,11.0,1.0,2.2491e-5,2.8114e-6,Brehmer2022,String[],aromatic,,
2-Chloroaniline,95-51-2,Rxi5SilMS,-63.459,0.62978,8271.3,38.634,8.1008,0.089072,159.58,0.017463,39.29,0.02133,67.354,0.74058,-39626.0,21.749,-51.428,0.04985,-44312.0,56.009,-63.234,0.13916,90.0,0.002,13.0,1.0,1.4386e-5,1.4386e-6,Brehmer2022,String[],aromatic,,
Phenol,108-95-2,Rxi5SilMS,-80.635,2.6447,8835.2,150.95,10.57,0.37849,125.23,0.077244,34.32,0.049733,87.882,3.1469,-38449.0,57.677,-56.369,0.1411,-41545.0,125.96,-64.506,0.32517,90.0,0.002,13.0,0.99998,0.00028769,2.8769e-5,Brehmer2022,String[],aromatic,,
Naphthalene,91-20-3,Rxi5SilMS,-28.758,4.8122,6294.9,289.22,3.2016,0.68309,148.52,0.20532,35.957,0.18584,26.619,5.6795,-41114.0,216.24,-51.596,0.50618,-42672.0,397.09,-55.573,0.98874,90.0,0.001,24.0,0.99979,0.0067937,0.00032351,Brehmer2022,String[],PAH,,
Acenaphthylene,208-96-8,Rxi5SilMS,-41.791,2.7221,7966.4,176.82,4.9042,0.38138,189.65,0.12763,37.599,0.06533,40.776,3.171,-47365.0,86.346,-56.435,0.18005,-51428.0,328.04,-66.323,0.79021,90.0,0.001,27.0,0.99993,0.0032252,0.00013438,Brehmer2022,String[],PAH,,
Acenaphthene,83-32-9,Rxi5SilMS,-53.652,2.0179,8845.8,132.01,6.5452,0.28237,193.76,0.073981,37.652,0.041241,54.42,2.3478,-48139.0,54.89,-57.195,0.1141,-53786.0,249.98,-70.872,0.60125,90.0,0.001,23.0,0.99998,0.00080379,4.019e-5,Brehmer2022,String[],PAH,,
Fluorene,86-73-7,Rxi5SilMS,-52.019,2.4846,9080.4,166.54,6.2569,0.34631,207.06,0.091204,37.956,0.052002,52.023,2.8794,-50516.0,71.821,-59.287,0.1455,-56606.0,344.94,-73.823,0.81791,90.0,0.001,25.0,0.99996,0.0015307,6.9575e-5,Brehmer2022,String[],PAH,,
Phenanthrene,85-01-8,Rxi5SilMS,-63.154,1.4793,10333.0,103.71,7.7482,0.20472,232.46,0.039509,39.849,0.038967,64.422,1.7021,-53340.0,52.821,-59.588,0.10349,-62518.0,248.28,-80.909,0.57285,90.0,0.001,23.0,0.99999,0.00027803,1.3901e-5,Brehmer2022,String[],PAH,,
Anthracene,120-12-7,Rxi5SilMS,-47.124,3.4912,9324.4,245.25,5.499,0.48298,233.71,0.11112,39.299,0.087045,45.722,4.0157,-54353.0,122.72,-61.327,0.23868,-60923.0,590.21,-76.571,1.3602,90.0,0.001,23.0,0.99994,0.0021595,0.00010797,Brehmer2022,String[],PAH,,
Fluoranthene,206-44-0,Rxi5SilMS,-69.934,1.535,11547.0,113.48,8.5825,0.21067,263.72,0.034515,41.535,0.054851,71.358,1.7516,-57697.0,76.555,-61.562,0.14209,-70093.0,313.84,-89.459,0.69942,90.0,0.001,23.0,0.99999,0.00019231,9.6155e-6,Brehmer2022,String[],PAH,,
Pyrene,129-00-0,Rxi5SilMS,-64.946,2.3026,11280.0,171.92,7.8926,0.31552,270.11,0.045354,42.208,0.079746,65.622,2.6234,-58137.0,110.27,-61.107,0.20239,-69956.0,485.26,-87.538,1.0759,90.0,0.001,23.0,0.99999,0.00030915,1.5457e-5,Brehmer2022,String[],PAH,,
Benz[a]anthracene,56-55-3,Rxi5SilMS,-73.52,2.7419,12796.0,215.1,8.9321,0.37289,300.58,0.064221,42.907,0.1242,74.265,3.1004,-63785.0,185.19,-65.268,0.32206,-79424.0,678.76,-99.233,1.4542,90.0,0.001,20.0,0.99999,0.00012987,7.6396e-6,Brehmer2022,String[],PAH,,
Chrysene,218-01-9,Rxi5SilMS,-72.592,2.564,12736.0,201.51,8.8062,0.34862,301.63,0.062345,43.047,0.11891,73.219,2.8986,-63810.0,176.81,-65.109,0.30691,-79305.0,638.51,-98.729,1.366,90.0,0.001,20.0,0.99999,0.00011352,6.6774e-6,Brehmer2022,String[],PAH,,
Benzo[b]fluoranthene,205-99-2,Rxi5SilMS,-79.322,4.8077,13920.0,393.99,9.6368,0.64981,326.98,0.2101,44.261,0.30248,80.125,5.4028,-67655.0,464.78,-66.827,0.77145,-86643.0,1362.8,-107.08,2.822,90.0,0.001,10.0,0.99999,5.162e-5,7.3743e-6,Brehmer2022,String[],PAH,,
Benzo[k]fluoranthene,207-08-9,Rxi5SilMS,-80.661,8.3282,14041.0,684.22,9.8169,1.1255,327.59,0.41763,44.316,0.56519,81.622,9.3577,-67709.0,868.65,-66.801,1.4396,-87101.0,2388.5,-107.89,4.9265,90.0,0.001,8.0,0.99999,5.6248e-5,1.125e-5,Brehmer2022,String[],PAH,,
Benzo[a]pyrene,50-32-8,Rxi5SilMS,-79.303,8.5832,14047.0,711.75,9.6285,1.1581,334.84,0.39952,45.118,0.56736,80.056,9.6288,-68121.0,861.28,-66.134,1.4109,-87721.0,2511.3,-107.39,5.1598,90.0,0.001,8.0,0.99999,5.6858e-5,1.1372e-5,Brehmer2022,String[],PAH,,
"Indeno[1,2,3-cd]pyrene",193-39-5,Rxi5SilMS,-100.0,9.3199,16240.0,804.05,12.378,1.2508,358.66,0.69544,47.415,0.81988,102.92,10.4,-70000.0,1220.2,-64.884,1.9197,-97649.0,3053.4,-121.88,6.0741,90.0,0.001,7.0,0.99999,2.9177e-5,7.2942e-6,Brehmer2022,String[],PAH,,
"Dibenz[a,h]anthracene",53-70-3,Rxi5SilMS,-97.448,8.8491,16211.0,759.97,11.985,1.188,357.43,0.55351,45.952,0.66848,99.647,9.8778,-71947.0,1054.2,-68.188,1.6628,-98596.0,2847.2,-123.18,5.7011,90.0,0.001,6.0,1.0,1.0449e-5,3.4828e-6,Brehmer2022,String[],PAH,,
Benzo[ghi]perylene,191-24-2,Rxi5SilMS,-162.81,116.02,20909.0,10220.0,21.005,15.531,370.48,11.444,56.064,15.666,174.64,129.13,-61436.0,17306.0,-49.544,26.726,-110420.0,40300.0,-149.5,78.718,90.0,0.001,6.0,0.99927,0.0017858,0.00059525,Brehmer2022,String[],PAH,,
PCB 28,7012-37-5,Rxi5SilMS,-29.121,8.3632,8465.4,592.77,2.9056,1.1552,239.52,0.20709,37.678,0.1319,24.159,9.6047,-58000.0,208.38,-67.225,0.39868,-61612.0,1451.3,-75.556,3.336,90.0,0.001,14.0,0.9999,0.0019302,0.00017547,Brehmer2022,String[],PCB,,
PCB 52,35693-99-3,Rxi5SilMS,-37.294,7.7724,9284.1,556.92,3.9883,1.0717,246.13,0.19197,37.383,0.10735,33.161,8.9105,-59973.0,177.84,-69.586,0.3344,-65150.0,1402.7,-81.445,3.2042,90.0,0.001,14.0,0.99992,0.0016613,0.00015102,Brehmer2022,String[],PCB,,
PCB 101,37680-73-2,Rxi5SilMS,-64.012,4.2652,11648.0,314.7,7.6106,0.5854,263.8,0.10461,38.128,0.074901,63.278,4.8673,-62873.0,125.92,-71.184,0.23115,-73871.0,855.48,-95.932,1.9177,90.0,0.001,13.0,0.99998,0.0004504,4.504e-5,Brehmer2022,String[],PCB,,
PCB 138,35065-28-2,Rxi5SilMS,-83.604,7.7727,13656.0,594.89,10.229,1.0608,286.36,0.2164,39.461,0.19677,85.047,8.8198,-65959.0,332.83,-71.98,0.5896,-82659.0,1764.2,-108.74,3.8581,90.0,0.001,16.0,0.99991,0.0033296,0.00025612,Brehmer2022,String[],PCB,,
PCB 153,35065-27-1,Rxi5SilMS,-77.178,3.0483,13067.0,231.2,9.3566,0.4166,280.64,0.075862,38.893,0.072758,77.795,3.4638,-65562.0,123.96,-72.48,0.22207,-80393.0,672.05,-105.31,1.4785,90.0,0.001,15.0,0.99999,0.00036292,3.0244e-5,Brehmer2022,String[],PCB,,
PCB 180,35065-29-3,Rxi5SilMS,-82.719,4.7274,13977.0,369.3,10.051,0.64316,299.31,0.10994,39.853,0.13737,83.57,5.3475,-68370.0,237.13,-73.524,0.41231,-85862.0,1144.4,-111.56,2.4687,90.0,0.001,15.0,0.99997,0.00079181,6.5984e-5,Brehmer2022,String[],PCB,,
PCB 138 Std,35065-28-2,Rxi5SilMS,-78.115,4.9879,13193.0,382.16,9.4938,0.68065,286.76,0.061599,39.799,0.14292,78.936,5.6592,-65492.0,235.62,-71.062,0.42023,-81023.0,1138.2,-105.24,2.486,90.0,0.001,9.0,0.99999,6.3226e-5,1.0538e-5,Brehmer2022,String[],PCB,,
PCB 28,7012-37-5,Rxi17SilMS,-157.74,14.089,17354.0,1032.0,20.808,1.9369,257.18,0.27892,44.513,0.6941,173.01,16.104,-52534.0,821.03,-53.151,1.5455,-81458.0,2816.2,-118.67,6.2928,90.0,0.001,10.0,0.99992,0.00061195,8.7421e-5,Brehmer2022,String[],PCB,,
PCB 52,35693-99-3,Rxi17SilMS,-198.04,17.91,20421.0,1325.1,26.334,2.458,263.82,0.30885,45.906,0.84816,218.95,20.437,-52222.0,966.72,-51.346,1.7977,-90279.0,3683.2,-136.98,8.1948,90.0,0.001,10.0,0.99988,0.00088329,0.00012618,Brehmer2022,String[],PCB,,
PCB 101,37680-73-2,Rxi17SilMS,-130.46,12.257,16483.0,931.6,16.811,1.6755,279.55,0.29515,42.476,0.59626,139.77,13.931,-59795.0,841.8,-62.279,1.5198,-86289.0,2772.7,-120.98,6.0462,90.0,0.001,11.0,0.99993,0.00073129,9.1412e-5,Brehmer2022,String[],PCB,,
PCB 138,35065-28-2,Rxi17SilMS,-148.22,19.902,18515.0,1578.9,19.145,2.7026,306.81,0.59977,45.383,1.151,159.18,22.471,-61622.0,1568.0,-60.345,2.697,-96134.0,5121.3,-134.86,10.863,90.0,0.001,11.0,0.99984,0.0016966,0.00021208,Brehmer2022,String[],PCB,,
PCB 153,35065-27-1,Rxi17SilMS,-98.217,9.7054,14855.0,756.53,12.233,1.3217,294.65,0.30406,40.764,0.48785,101.71,10.99,-65758.0,790.12,-69.905,1.3874,-86573.0,2384.9,-115.36,5.1049,90.0,0.001,10.0,0.99997,0.00023416,3.3451e-5,Brehmer2022,String[],PCB,,
PCB 180,35065-29-3,Rxi17SilMS,-132.88,18.954,17902.0,1529.0,16.935,2.568,316.48,0.73959,43.914,1.1675,140.8,21.351,-65825.0,1757.8,-65.73,2.9713,-97715.0,5149.6,-133.98,10.77,90.0,0.001,11.0,0.99987,0.0015318,0.00019147,Brehmer2022,String[],PCB,,
PCB 28,7012-37-5,Rxi5SilMS,-101.55,2.2747,13300.0,169.51,13.001,0.31176,269.33,0.052128,47.105,0.085008,108.1,2.5921,-51944.0,94.272,-55.609,0.17305,-71330.0,474.46,-98.992,1.0547,90.0,0.002,11.0,0.99999,5.4783e-5,6.8479e-6,Brehmer2022,String[],PCB,,
PCB 52,35693-99-3,Rxi5SilMS,-108.61,2.3285,14057.0,175.54,13.925,0.31859,276.1,0.050548,47.072,0.10184,115.78,2.6489,-53285.0,115.7,-56.871,0.21008,-74832.0,506.49,-104.77,1.116,90.0,0.002,12.0,0.99999,6.5045e-5,7.2273e-6,Brehmer2022,String[],PCB,,
PCB 101,37680-73-2,Rxi5SilMS,-111.16,0.85969,14804.0,66.924,14.179,0.11708,294.81,0.023455,47.78,0.053172,117.89,0.97344,-56132.0,62.638,-58.687,0.11006,-80277.0,209.05,-111.41,0.44911,90.0,0.002,10.0,1.0,5.0424e-6,7.2034e-7,Brehmer2022,String[],PCB,,
PCB 138,35065-28-2,Rxi5SilMS,-107.39,2.4739,15187.0,200.61,13.561,0.33499,318.7,0.12712,48.915,0.20645,112.75,2.7853,-59539.0,252.59,-60.455,0.42514,-85325.0,685.92,-115.53,1.4259,90.0,0.002,11.0,1.0,4.0017e-5,5.0021e-6,Brehmer2022,String[],PCB,,
PCB 153,35065-27-1,Rxi5SilMS,-106.02,3.2438,14985.0,260.39,13.377,0.43993,312.05,0.16064,47.854,0.25766,111.22,3.6578,-59502.0,322.03,-61.532,0.54816,-84199.0,874.59,-114.6,1.8301,90.0,0.002,10.0,1.0,4.1581e-5,5.9401e-6,Brehmer2022,String[],PCB,,
PCB 180,35065-29-3,Rxi5SilMS,-95.041,5.9211,14747.0,489.4,11.783,0.79956,330.9,0.33185,47.826,0.48932,97.972,6.6479,-63433.0,652.73,-64.868,1.076,-87035.0,1731.0,-114.72,3.551,90.0,0.002,9.0,0.99999,8.5642e-5,1.4274e-5,Brehmer2022,String[],PCB,,
PCB 28,7012-37-5,Rxi17SilMS,-139.69,27.136,16193.0,1980.3,18.278,3.7314,256.41,0.25718,43.051,0.8623,151.97,31.024,-54160.0,1086.1,-56.366,2.0491,-79449.0,5276.3,-113.69,11.882,90.0,0.001,6.0,0.99995,6.6575e-5,2.2192e-5,Brehmer2022,String[],PCB,,
PCB 52,35693-99-3,Rxi17SilMS,-139.24,15.607,16484.0,1149.7,18.139,2.1428,262.17,0.15265,42.307,0.48522,150.82,17.817,-56317.0,646.71,-59.296,1.207,-82283.0,3135.2,-117.82,7.0184,90.0,0.001,7.0,0.99997,6.2811e-5,1.5703e-5,Brehmer2022,String[],PCB,,
PCB 101,37680-73-2,Rxi17SilMS,-121.2,26.258,15842.0,1990.8,15.529,3.5895,279.52,0.38514,42.073,0.96422,129.11,29.845,-60360.0,1385.9,-63.308,2.5041,-84829.0,5824.2,-117.53,12.781,90.0,0.001,9.0,0.99984,0.00083464,0.00013911,Brehmer2022,String[],PCB,,
PCB 138,35065-28-2,Rxi17SilMS,-64.362,16.69,12648.0,1318.7,7.5419,2.2682,303.32,0.5652,40.037,0.81709,62.707,18.859,-69012.0,1414.9,-73.807,2.446,-82389.0,4265.9,-102.78,9.0527,90.0,0.001,9.0,0.99995,0.00033329,5.5548e-5,Brehmer2022,String[],PCB,,
PCB 138 Std,35065-28-2,Rxi17SilMS,-93.892,9.0386,14681.0,717.57,11.639,1.2278,305.12,0.3916,42.058,0.54377,96.773,10.209,-66106.0,859.37,-68.41,1.48,-86924.0,2360.0,-113.43,4.976,90.0,0.001,8.0,0.99999,4.8317e-5,9.6634e-6,Brehmer2022,String[],PCB,,
PCB 153,35065-27-1,Rxi17SilMS,-72.482,20.513,13036.0,1595.4,8.6783,2.7939,294.31,0.51267,39.699,0.86863,72.156,23.23,-67442.0,1480.7,-72.94,2.6026,-82184.0,4972.8,-105.15,10.691,90.0,0.001,9.0,0.99992,0.00050566,8.4276e-5,Brehmer2022,String[],PCB,,
PCB 180,35065-29-3,Rxi17SilMS,-119.47,22.573,16960.0,1819.5,15.082,3.0587,316.06,0.85485,43.001,1.3185,125.4,25.431,-67127.0,2067.5,-68.018,3.4971,-95475.0,6113.8,-128.71,12.799,90.0,0.001,11.0,0.99982,0.0021892,0.00027365,Brehmer2022,String[],PCB,,
Propiophenone,93-55-0,Rxi17SilMS,-118.27,3.0303,11800.0,184.22,15.878,0.42934,154.16,0.070254,36.408,0.11918,132.02,3.5698,-41699.0,137.19,-51.677,0.31985,-50168.0,267.61,-73.154,0.66389,90.0,0.001,12.0,0.99999,0.00023094,2.566e-5,Brehmer2022,String[],phenones,phenone,
Butyrophenone,495-40-9,Rxi17SilMS,-108.58,3.9472,11653.0,245.92,14.39,0.55709,165.94,0.085845,36.145,0.1703,119.65,4.6319,-44349.0,209.68,-55.096,0.4763,-53435.0,410.05,-77.815,1.0009,90.0,0.001,11.0,0.99999,0.00021224,2.653e-5,Brehmer2022,String[],phenones,phenone,
Valerophenone,1009-14-9,Rxi17SilMS,-126.39,4.3527,13172.0,278.33,16.817,0.61155,180.35,0.077712,37.085,0.15581,139.82,5.0847,-46109.0,194.37,-55.767,0.42753,-58742.0,499.28,-86.832,1.2085,90.0,0.001,11.0,0.99998,0.00020602,2.5753e-5,Brehmer2022,String[],phenones,phenone,
